user,senti_text_processed,sentimenal_res
Roma,if trucks with trailers arrive in the center of rome does anyone think they could pose a risk to the numerous blind spots of these vehicles? will we do the expo and jubilee with trucks in the centre?,"{'Negative': 0.30608293, 'Neutral': 0.6548986, 'Positive': 0.039018422}"
Roma,if you are a pedestrian you have to learn to fly or get asphalted or change direction.,"{'Negative': 0.3318, 'Neutral': 0.63917536, 'Positive': 0.029024601}"
Roma,that has no equal,"{'Negative': 0.6124769, 'Neutral': 0.35047293, 'Positive': 0.037050217}"
Roma,we remember the on friday th against the unbridled and drug consumption in the streets of the pigneto.,"{'Negative': 0.39748824, 'Neutral': 0.5787492, 'Positive': 0.02376256}"
Roma,marcolatini19 excellent. cycle paths must be stopped,"{'Negative': 0.13069616, 'Neutral': 0.40574378, 'Positive': 0.4635601}"
Roma,and with this one you and in the,"{'Negative': 0.025469482, 'Neutral': 0.8044227, 'Positive': 0.1701078}"
Roma,the agents of the are beautiful what do you say?,"{'Negative': 0.0065410067, 'Neutral': 0.109393716, 'Positive': 0.8840653}"
Roma,"all surreal but beautiful the scene of the vvuu who say ""i'll go check"" ""i do what he asked me"" this is the of the capital of italythanks","{'Negative': 0.010633369, 'Neutral': 0.19638169, 'Positive': 0.79298496}"
Roma,"marcolatini19 also only reopen soon, but secure sidewalks and cycle paths on the street level. that we also have the right to move in the urban fabric and still remain whole","{'Negative': 0.0049381703, 'Neutral': 0.3176806, 'Positive': 0.6773812}"
Roma,is it true?,"{'Negative': 0.08499443, 'Neutral': 0.8657261, 'Positive': 0.049279463}"
Roma,"hi marco, sorry. could you please send us a private message and provide your license plate number (and an xx digit number next to the qr code) or location so we can let our local operations team know? thanks for your help.","{'Negative': 0.033111814, 'Neutral': 0.71293885, 'Positive': 0.25394934}"
Roma,did you put these things in because you care about people in the city and getting thrown out? i ask that you move them to a better position or intervenes to sanction you,"{'Negative': 0.49961483, 'Neutral': 0.47620496, 'Positive': 0.024180211}"
Roma,is it possible i say in that i own an account i can't block it and i have to prove my identity while people who boh keep posting undisturbed???heck. th...,"{'Negative': 0.41086045, 'Neutral': 0.54218876, 'Positive': 0.046950746}"
Roma,"ours, not his! you learn to live with others instead of spewing your frustration on twitter. his health will benefit. congratulations.","{'Negative': 0.09141424, 'Neutral': 0.3694792, 'Positive': 0.53910655}"
Roma,i hope that people like you disappear from our streets!,"{'Negative': 0.9396321, 'Neutral': 0.05417131, 'Positive': 0.006196508}"
Roma,"it seems to me that the level of your comments qualifies you for what you are. it is useless to continue arguing, in the face of her ignorance of the minimal foundations of civilized life. i hope people like her disappear from our communities. best wishes to us!","{'Negative': 0.92000085, 'Neutral': 0.07186485, 'Positive': 0.008134316}"
Roma,"you fuck with me, with your fucking bicycles","{'Negative': 0.9800324, 'Neutral': 0.016365798, 'Positive': 0.0036017857}"
Roma,"in fact i don't break it, it's you maghinari who break it.","{'Negative': 0.2885082, 'Neutral': 0.6458037, 'Positive': 0.06568803}"
Roma,"here's good, go by bike and don't fuck with others","{'Negative': 0.08320865, 'Neutral': 0.3734741, 'Positive': 0.54331726}"
Roma,request for time to restore the tevere cycle path interrupted and in the event of a period longer than days alternative route protected and separated from traffic. once again struggling with interruption,"{'Negative': 0.46316826, 'Neutral': 0.48407963, 'Positive': 0.052752044}"
Roma,i went by bike,"{'Negative': 0.088066116, 'Neutral': 0.7906035, 'Positive': 0.121330366}"
Roma,not that i'd mind seeing someone shot eh,"{'Negative': 0.61756057, 'Neutral': 0.36090273, 'Positive': 0.021536682}"
Roma,"title catches interactions, they refer to their home game.tag dutch police","{'Negative': 0.10616665, 'Neutral': 0.84498423, 'Positive': 0.04884905}"
Roma,"via del mandrione c.a, area closed to traffic due to instability of the subsoil with risk of chasms. jerseys should prevent access to motor vehicles. but he/she doesn't care and slips in anyway.","{'Negative': 0.7092888, 'Neutral': 0.27689636, 'Positive': 0.0138149345}"
Roma,i point out this idiot who climbs the war memorial (as well as other monuments).,"{'Negative': 0.93637574, 'Neutral': 0.058296625, 'Positive': 0.00532761}"
Roma,stormi1904 underpass no. it has always been a one-way street vebebdo from via degli angeli towards mandrione.,"{'Negative': 0.063955165, 'Neutral': 0.8891557, 'Positive': 0.04688912}"
Roma,isn't that a dual carriageway?,"{'Negative': 0.11442001, 'Neutral': 0.84168786, 'Positive': 0.043892145}"
Roma,sure sure,"{'Negative': 0.08721551, 'Neutral': 0.6179092, 'Positive': 0.29487526}"
Roma,marcolatini19 it depends..with the on the st the on the rd and the h,"{'Negative': 0.042852417, 'Neutral': 0.8964444, 'Positive': 0.060703214}"
Roma,how do you get to villa pamphili without a car?,"{'Negative': 0.23788187, 'Neutral': 0.72656405, 'Positive': 0.035554036}"
Roma,"on easter monday, you park around villa pamphili and simply immodest carries out an unparalleled prevention service throughout europe. romans watch out for others and rules as if they didn't exist. non-existent. statement?","{'Negative': 0.2626179, 'Neutral': 0.5953935, 'Positive': 0.14198864}"
Roma,the amount of roads without sidewalks in rome is mind boggling. and we are completely addicted to it. i continually see the elderly and children sharing the road with cars. yet we keep asking to patch up the holes.,"{'Negative': 0.8746074, 'Neutral': 0.10520354, 'Positive': 0.020189049}"
Roma,"there is no sidewalk and there is no sewage system. so when it rains the road gets flooded in places. when residents asked for sidewalks, in public assembly, autocentrics replied: ""what do you need it for?"". previous council managed to install parapedestrian barriers in the final stretch","{'Negative': 0.597188, 'Neutral': 0.36665824, 'Positive': 0.036153812}"
Roma,"unfortunately via del mandrione has always been considered a kind of ring road dedicated only to cars. incredible given the historical heritage made up of the aqueduct. thanks to the danger of sinking, the central section is closed and it is still a splendid walk. /2","{'Negative': 0.37948677, 'Neutral': 0.45086992, 'Positive': 0.1696433}"
Roma,"also from this photo it looks like a third world city... spontaneous grass, absence of sidewalks and signs, crumbling walls... disgusting...","{'Negative': 0.9485884, 'Neutral': 0.045757312, 'Positive': 0.0056542302}"
Roma,"i also often cross paths with this maneuver, and some even do it in joy","{'Negative': 0.00503119, 'Neutral': 0.3740107, 'Positive': 0.62095815}"
Roma,"and even if the dead man escaped, nothing would change. look with the dozens of dead pedestrians, hypocrisy and that's it.","{'Negative': 0.81080353, 'Neutral': 0.17817694, 'Positive': 0.011019609}"
Roma,"having lost faith in those who are alive, all that remains is to hope for the dead. usually some reaction arouse it.","{'Negative': 0.4091469, 'Neutral': 0.539583, 'Positive': 0.05127004}"
Roma,reported you and also that asshole juanito in doubt i also put a smelly lazio,"{'Negative': 0.87168074, 'Neutral': 0.12121299, 'Positive': 0.007106225}"
Roma,the latest news is an old fiat that manages to slip between the jerseys to park in the part forbidden to car traffic.,"{'Negative': 0.33663246, 'Neutral': 0.61867833, 'Positive': 0.044689197}"
Roma,i don't think i've ever witnessed an infringement sanctioned live by the pl. addicted to lawlessness,"{'Negative': 0.7540669, 'Neutral': 0.22351532, 'Positive': 0.022417733}"
Roma,bike lanes are absolutely of no interest to the local police. i have seen infractions done in front of their eyes without any consequences,"{'Negative': 0.9290068, 'Neutral': 0.06582823, 'Positive': 0.005165009}"
Roma,"the is a mythological being, in all likelihood it doesn't exist.","{'Negative': 0.51109296, 'Neutral': 0.45367098, 'Positive': 0.035236094}"
Roma,... and who sees them anymore!,"{'Negative': 0.5115948, 'Neutral': 0.43152958, 'Positive': 0.056875665}"
Roma,"sah it must not be bad but it must be different abuse, philadephia it tastes really different","{'Negative': 0.20446245, 'Neutral': 0.650431, 'Positive': 0.14510661}"
Roma,hahahahah but i promise you it's not even that different,"{'Negative': 0.076393865, 'Neutral': 0.54041386, 'Positive': 0.38319233}"
Roma,"exactly, no man's land. bad air. city in total disarray. it pains to say but that's how it is.","{'Negative': 0.87896323, 'Neutral': 0.10687081, 'Positive': 0.014165879}"
Roma,"an initiative, the human chain, was made to solicit administration attention but neither nor gave feedback. absent and is not objectively siding in favor of legality and road safety","{'Negative': 0.5847648, 'Neutral': 0.38889363, 'Positive': 0.026341544}"
Roma,actually even after the weekly deaths we continue to pretend not to see the situation,"{'Negative': 0.77075094, 'Neutral': 0.22021808, 'Positive': 0.009030959}"
Roma,at that point it's always like this,"{'Negative': 0.22464116, 'Neutral': 0.6640924, 'Positive': 0.11126644}"
Roma,"cycle path, height meter, smart car in on the . but never passes on the tuscolana?","{'Negative': 0.24995151, 'Neutral': 0.69712925, 'Positive': 0.052919198}"
Roma,"by now those who take the railway underpass of via degli angeli against traffic from via del are countless. also with the lights off. everyone does what they want in , until the dead man escapes.","{'Negative': 0.3642983, 'Neutral': 0.5738867, 'Positive': 0.06181501}"
Roma,here the cash register found in the park of the tower .we have been asking for the closure of the park at night for more than a year but nothing has been done yet and crime is increasing.,"{'Negative': 0.79918265, 'Neutral': 0.19044447, 'Positive': 0.0103728715}"
Roma,"tonight big party at the park of the tower, :1. a broken-in cash register2. traces of a handbag theft.3. abandonment of rags everywhere, even on the .","{'Negative': 0.5980863, 'Neutral': 0.3701548, 'Positive': 0.031758882}"
Roma,trieste course but it's possible that nothing can be done i have reported several times,"{'Negative': 0.57164806, 'Neutral': 0.40986827, 'Positive': 0.018483687}"
Roma,"if the mayor cutter of rome doesn't enforce the law and citizens can't sleep because in testaccio, an ex-slaughterhouse they have rave parties with loud music, you take care of making them stop.","{'Negative': 0.7778585, 'Neutral': 0.21027963, 'Positive': 0.011861897}"
Roma,i would like to know why you can't have legality in rome. in testaccio ex slaughterhouse there is blaring techno music and nobody does anything. citizens want to sleep!,"{'Negative': 0.86394703, 'Neutral': 0.12476154, 'Positive': 0.011291368}"
Roma,"everything is normal, right?","{'Negative': 0.03690834, 'Neutral': 0.5136643, 'Positive': 0.4494273}"
Roma,"the lack of checks by the municipal police not only damage citizens / users but also restaurateurs, because there is no difference between those who are licensed and pay and those who are unlicensed and do not pay","{'Negative': 0.85527384, 'Neutral': 0.13645995, 'Positive': 0.008266231}"
Roma,it's been days that it's been parked illegally,"{'Negative': 0.66576135, 'Neutral': 0.3191988, 'Positive': 0.015039869}"
Roma,is it possible that we should see and suffer more and more such situations on the street? this is one of the many normal things that you can see in fines and tow trucks to remove similar monstrosities?! in &gt;,"{'Negative': 0.67333823, 'Neutral': 0.28918278, 'Positive': 0.037479006}"
Roma,"the box where i rest every month days out of and in the green band, but for and i have to remain a prisoner here forever.","{'Negative': 0.26125804, 'Neutral': 0.69953763, 'Positive': 0.039204277}"
Roma,infamiq you fucked up with these fines damn you infamous losers,"{'Negative': 0.97645116, 'Neutral': 0.020802142, 'Positive': 0.0027467206}"
Roma,recording while drivingis it legitimate?,"{'Negative': 0.1052202, 'Neutral': 0.85310864, 'Positive': 0.04167117}"
Roma,keep watching them they are heading towards italy,"{'Negative': 0.018146656, 'Neutral': 0.8089625, 'Positive': 0.17289092}"
Roma,"and it shouldn't even be left in the hands of the citizens. we pay for services that include controls, protections and sanctions. can we replace or integrate others? one no longer lives in peace like this.","{'Negative': 0.82016015, 'Neutral': 0.16884251, 'Positive': 0.010997371}"
Roma,"in this chaos, the positive aspect lies in the ability to react through the indignation and reports of all of us. twitter is of great help to us in this, let's hope it doesn't end up confusing, commercial and brainy as","{'Negative': 0.0645103, 'Neutral': 0.30115628, 'Positive': 0.63433343}"
Roma,so sad,"{'Negative': 0.90949255, 'Neutral': 0.08055014, 'Positive': 0.009957234}"
Roma,"they are all so sure of impunity that they don't bother removing identification data. we still have only about twenty inspectors. further demonstration that the ""advisers"" of and don't give a damn about checks and waste separation","{'Negative': 0.6999695, 'Neutral': 0.27126572, 'Positive': 0.028764796}"
Roma,kills this trader ate bread and fox.but surely it will be punished,"{'Negative': 0.8724829, 'Neutral': 0.12237205, 'Positive': 0.005145087}"
Roma,pt.5 yet i've never seen you once at these intersections where your intervention would really be needed.i await your clarifications,"{'Negative': 0.3261396, 'Neutral': 0.5965131, 'Positive': 0.07734729}"
Roma,pt.4 or again at the crossroads between via del casale ninfeo and via della pisana where good motorists coming from via del casale ninfeo turn left even though they are obliged to turn right.,"{'Negative': 0.025001042, 'Neutral': 0.66352016, 'Positive': 0.3114788}"
Roma,"pt.3 just meters before, at the crossroads between via di bravetta and via del fontanile stranded. or at the crossroads, with no traffic lights, between via della pisana, via dei gonzaga and via di bravetta where chaos always ensues.","{'Negative': 0.6203964, 'Neutral': 0.35626128, 'Positive': 0.023342326}"
Roma,pt.2 i promptly find a steering wheel stopped at the traffic light with two of your agents inside. surely your work while staying in the car is very effective. well done!do you know where you could be more useful?,"{'Negative': 0.027705276, 'Neutral': 0.1669907, 'Positive': 0.80530405}"
Roma,"pt.1 would you be so kind as to explain to us taxpayers how you think you can be useful with your work?every morning between and transit in the intersection between largo don luigi guanella and via aurelia antica, an intersection regulated by a traffic light...","{'Negative': 0.058699884, 'Neutral': 0.72386384, 'Positive': 0.21743628}"
Roma,why are there no traffic police in rome? h17.45 via nomentana direction porta pia,"{'Negative': 0.663465, 'Neutral': 0.32030794, 'Positive': 0.016227037}"
Roma,"marcolatini19 in the end, in rome, only marco latini will be able to circulate.by the grace of god","{'Negative': 0.013374109, 'Neutral': 0.51733565, 'Positive': 0.4692903}"
Roma,"actually the dimensions are right in that stretch, a curb would be enough to protect the preferential you see on the left in the photo to solve the problem. if only you wanted to solve the problem...","{'Negative': 0.12544481, 'Neutral': 0.6022176, 'Positive': 0.27233756}"
Roma,yet you can see that space is exaggerated. single lanes need to be narrowed,"{'Negative': 0.5566147, 'Neutral': 0.41302547, 'Positive': 0.03035986}"
Roma,"now via cicerone is an alternate one-way street, with visibility at crossroads and pedestrian crossings strongly compromised.","{'Negative': 0.51047266, 'Neutral': 0.46867186, 'Positive': 0.020855522}"
Roma,", via tor de'slave. it should be a bus stop. looks to me like a pit stop for moving trucks","{'Negative': 0.46156347, 'Neutral': 0.4660706, 'Positive': 0.07236597}"
Roma,why doesn't the municipal police impose fines on illegally parked cars?,"{'Negative': 0.8030991, 'Neutral': 0.18720707, 'Positive': 0.0096938545}"
Roma,or from the mayoral mandate of francesco rutelli who establishes the pedestrian area. the infringement is so obvious that no one now considers it a pedestrian area but a real parking lot.,"{'Negative': 0.7090549, 'Neutral': 0.26070583, 'Positive': 0.03023926}"
Roma,"must resign, and deg world.","{'Negative': 0.6173587, 'Neutral': 0.3632127, 'Positive': 0.019428572}"
Roma,"and the title of uncivilized of the day goes to him/her. a stairway, a pedestrian path and a driveway are blocked.","{'Negative': 0.7540712, 'Neutral': 0.2331879, 'Positive': 0.0127409855}"
Roma,"this thing sends blood to my brain: the tar orders the removal of the pierina stone because it ""disturbs the harmony"", while in the situation is a bit different... just so much shame.","{'Negative': 0.9104054, 'Neutral': 0.08423678, 'Positive': 0.0053578136}"
Roma,"people watching how the branches are cut on the dove, and no one to worry about directing traffic. number one.","{'Negative': 0.34670916, 'Neutral': 0.58674324, 'Positive': 0.06654755}"
Roma,when in doubt 's car parks a bit on the charging stall and a bit on the strips. the good example.,"{'Negative': 0.040405467, 'Neutral': 0.43519717, 'Positive': 0.5243974}"
Roma,"filmed while beating the dog, the police in the tent city. the activist rizzi: ""the puppy left there. now explain why"" -","{'Negative': 0.61343926, 'Neutral': 0.37065592, 'Positive': 0.015904851}"
Roma,distinctive police from rome and everything.,"{'Negative': 0.21572396, 'Neutral': 0.743405, 'Positive': 0.04087104}"
Roma,what the hell happened in the castro pretorio/porta pia area? blocked for almost min.,"{'Negative': 0.9261491, 'Neutral': 0.07068329, 'Positive': 0.0031676074}"
Roma,ah it's true. can i ask for a particular color ribbon?,"{'Negative': 0.023193145, 'Neutral': 0.79750097, 'Positive': 0.17930591}"
Roma,do we want to talk about cars all the saints days in a ban on stopping on via arenula?,"{'Negative': 0.22964841, 'Neutral': 0.731114, 'Positive': 0.0392376}"
Roma,but coordinate with and right?,"{'Negative': 0.055330615, 'Neutral': 0.88180524, 'Positive': 0.062864065}"
Roma,"also today on alert on the of the .as per the indications of the residents, i reported to and the municipality of the uprooted asphalt and the extremely dangerous hole in via di valle muricana at the intersection with via erve.","{'Negative': 0.38528973, 'Neutral': 0.5911474, 'Positive': 0.023562888}"
Roma,in return they gave him an app to play cards on his phone!,"{'Negative': 0.0063702418, 'Neutral': 0.32268226, 'Positive': 0.6709475}"
Roma,"at one point seemed intent on taking the bull (i.e. ) by the horns, but then they must have reminded him of the ""treatment"" reserved for and he probably changed his mind. it just doesn't get you anywhere.","{'Negative': 0.674343, 'Neutral': 0.30277118, 'Positive': 0.022885872}"
Roma,"and if you say something to the parker, he turns around with a threatening air and a hand gesture that says ""row, go"".this is because whoever should check doesn't give a fuck.","{'Negative': 0.87049735, 'Neutral': 0.116971225, 'Positive': 0.0125313895}"
Roma,incredible and shameful,"{'Negative': 0.867674, 'Neutral': 0.12062831, 'Positive': 0.0116976295}"
Roma,"craters have opened up on wolf ferrari towards via di castel porziano.... road rebuilt a year ago... perhaps the works and materials used by those who repair the roads, where, due to rain, one could die, need to be reviewed?","{'Negative': 0.61135614, 'Neutral': 0.3642668, 'Positive': 0.024377136}"
Roma,"arrest this man, he injured dybala","{'Negative': 0.90597975, 'Neutral': 0.0899234, 'Positive': 0.0040967665}"
Roma,silent tweet,"{'Negative': 0.26707086, 'Neutral': 0.6927285, 'Positive': 0.040200632}"
Roma,"when do you deign to go to the town hall to issue fines? being able to contact you is impossible. today's situation, pm in via panisperna, via dei serpenti, via del boschetto now.thank you, your contributor.","{'Negative': 0.52582246, 'Neutral': 0.403732, 'Positive': 0.07044554}"
Roma,"of course, cars on display in the middle of the street, we are themed","{'Negative': 0.027208265, 'Neutral': 0.5662173, 'Positive': 0.40657446}"
Roma,gta plan please don't come and blow my door,"{'Negative': 0.5983494, 'Neutral': 0.37611163, 'Positive': 0.025538905}"
Roma,"he's been doing this for years, always the same character. shall we take it away please? via caroncini /8","{'Negative': 0.4142819, 'Neutral': 0.54483306, 'Positive': 0.04088504}"
Roma,yes tomorrow last bike to school of the year in many roman schools,"{'Negative': 0.008434068, 'Neutral': 0.7892577, 'Positive': 0.20230831}"
Roma,"one day a state police officer told me that they are worried because the local policemen, the firemen, the cast irons, the pizzardoni, are the most exalted and the least reasonable on many aspects.","{'Negative': 0.5400881, 'Neutral': 0.41353965, 'Positive': 0.046372257}"
Roma,true!! full solidarity!,"{'Negative': 0.0031769814, 'Neutral': 0.086155854, 'Positive': 0.9106672}"
Roma,"move your ass! use your legs, the bike or public transport. in rome % of cars have only the driver on board. not only that, summer or winter parked car with engine running. drivers included, cars from the and oforder watch out? no","{'Negative': 0.52669024, 'Neutral': 0.3926719, 'Positive': 0.08063786}"
Roma,block half for a game of and crime. hours for not being able to get from corso france to meadows. and i was also melting the radiator. on you,"{'Negative': 0.7177883, 'Neutral': 0.24652728, 'Positive': 0.035684418}"
Roma,starkwel9 which risks making us intolerant,"{'Negative': 0.9017658, 'Neutral': 0.09469194, 'Positive': 0.0035421657}"
Roma,"italian cup final. the northern quadrant of rome and completely hostage to traffic. lungotevere victory and locked weapons. cars on the sidewalks, ambulances stopped, buses lined up. do something!","{'Negative': 0.6915593, 'Neutral': 0.27754253, 'Positive': 0.030898232}"
Roma,"and , beauty!","{'Negative': 0.0074552223, 'Neutral': 0.1526107, 'Positive': 0.83993405}"
Roma,silenced cars parked on corners with consequent danger:,"{'Negative': 0.6837721, 'Neutral': 0.3061195, 'Positive': 0.010108493}"
Roma,"dear vigilante gentlemen, i would like to ask: who protects us every day from hit-and-run road pirates? when someone swerves because he is recording a vocal while driving convinced that no one will stop him anyway and in the meantime he risks making me do a head-on ...","{'Negative': 0.57598865, 'Neutral': 0.3860361, 'Positive': 0.03797528}"
Roma,"the whole quadrant is like this. indeed there are situations, for example the adjacent via faleria, even worse as traders who park on disabled spaces, sidewalks and driveways also hindering the passage of pedestrians if with a stroller or pram","{'Negative': 0.907086, 'Neutral': 0.08614888, 'Positive': 0.0067651346}"
Roma,every morning the driver of this truck parks in a pedestrian square (via francesco ferraironi ) despite being told several times that he can't do it. what can a citizen do? what should the administration do?,"{'Negative': 0.6795423, 'Neutral': 0.30059832, 'Positive': 0.019859387}"
Roma,are hoping to enter politics.,"{'Negative': 0.045696713, 'Neutral': 0.8313031, 'Positive': 0.12300017}"
Roma,as simple as that,"{'Negative': 0.09409831, 'Neutral': 0.5407207, 'Positive': 0.365181}"
Roma,standing ovation,"{'Negative': 0.048290413, 'Neutral': 0.5347464, 'Positive': 0.41696322}"
Roma,tutorial,"{'Negative': 0.21743515, 'Neutral': 0.6151467, 'Positive': 0.16741818}"
Roma,serious both scenarios i would say.,"{'Negative': 0.12444145, 'Neutral': 0.8076922, 'Positive': 0.06786632}"
Roma,i love these guys!,"{'Negative': 0.0029847834, 'Neutral': 0.008015873, 'Positive': 0.9889993}"
Roma,"not to defend the commissioner, but the responsibility of the brigade lies entirely with the mayor , being him the figure to whom the commander of the brigade and the entire body report.only the mayor can give effective directives to the pl and either he doesn't do it or they don't listen to him.","{'Negative': 0.3943089, 'Neutral': 0.5638956, 'Positive': 0.041795503}"
Roma,"whatever, come on, we'll pass, no ?","{'Negative': 0.16850957, 'Neutral': 0.7289416, 'Positive': 0.102548815}"
Roma,plromacapitale pedestrian areas of piazza capranica e square of st. ignazio completely available to pedestrians even today (and also very clean),"{'Negative': 0.0025059688, 'Neutral': 0.17111275, 'Positive': 0.82638127}"
Roma,but what's the use of war equipment for law enforcement? if they had explosives? stop them now!i saw things during the gp that you have no idea.and these can approach the palaces.tasers. handcuffs. prison. police,"{'Negative': 0.7754999, 'Neutral': 0.21064174, 'Positive': 0.013858309}"
Roma,you need to forcefully ask and from far go away,"{'Negative': 0.15334338, 'Neutral': 0.77440935, 'Positive': 0.07224728}"
Roma,"""aoh i'm working""","{'Negative': 0.16116293, 'Neutral': 0.7121502, 'Positive': 0.12668689}"
Roma,and their classic modus operandi,"{'Negative': 0.28247496, 'Neutral': 0.6789655, 'Positive': 0.038559526}"
Roma,p ..= km h and the distance traveled per blink of an eye are calculated,"{'Negative': 0.05067709, 'Neutral': 0.90010464, 'Positive': 0.049218196}"
Roma,"i often feel like crossing from bonnet to bonnet, then i remember to be a civilized person as opposed to them","{'Negative': 0.29271102, 'Neutral': 0.62722695, 'Positive': 0.08006205}"
Roma,"sometimes drivers perform real miracles. or are they so ""lucky"" to find cars badly parked with the owner inside.","{'Negative': 0.23677084, 'Neutral': 0.5547525, 'Positive': 0.20847663}"
Roma,"amazing! apart from the impediment to the buses, very serious, i think, what do i know at a ladder truck of the vv.ff. or to a simple aps ... crazy","{'Negative': 0.13300112, 'Neutral': 0.41902223, 'Positive': 0.44797665}"
Roma,crazy ... yes that turning point is a nightmare for buses and beyond.thank you,"{'Negative': 0.29183275, 'Neutral': 0.44197953, 'Positive': 0.2661877}"
Roma,"there and so one day yes and one no. and nobody does anything, a bollard, something...","{'Negative': 0.5031018, 'Neutral': 0.44193992, 'Positive': 0.05495821}"
Roma,here but alfredo i only see so much rudeness and incivility. the municipality has nothing to do with it.at this point you should put some grids on the planters to at least try to dissuade (it will be of little use btw).but i wonder: where is the ?that would also help,"{'Negative': 0.46682104, 'Neutral': 0.47379586, 'Positive': 0.059383098}"
Roma,""" .they get fines everywhere. the other day, in a place where i always put it, and where there is and always a few cars, they made me take them to the depot"" so writes a lady on the page ""","{'Negative': 0.59565896, 'Neutral': 0.37923282, 'Positive': 0.025108151}"
Roma,"""we only multiply those who remain"" textual words of the agent. . ..but since when is there a tolerance time limit for an infraction?!?!?!","{'Negative': 0.5504422, 'Neutral': 0.41711557, 'Positive': 0.03244224}"
Roma,and even today zero tolerance starts tomorrow!! vigilant waiting quietly for parents to move cars instead of fines.... and tomorrow we'll be in the same situation again!!! but enoughaaaa!!!! ...[...],"{'Negative': 0.6971477, 'Neutral': 0.25703618, 'Positive': 0.045816135}"
Roma,"the poor pedestrian who, covered by illegally parked cars, ""comes out"" suddenly.ehhh, it's all the fault of these pedestrians who suddenly jump in!!","{'Negative': 0.89104515, 'Neutral': 0.097534195, 'Positive': 0.01142068}"
Roma,"""what are you going through""","{'Negative': 0.21713309, 'Neutral': 0.7405751, 'Positive': 0.04229183}"
Roma,"dear the game of not making the scoundrels who whistle the region ok, but reducing private cars (as well as making the municipal police work) is the only way to ensure the city a survival that is not a jungle","{'Negative': 0.40667766, 'Neutral': 0.48495018, 'Positive': 0.108372174}"
Roma,they can stay on duty and double row for a coffee! and of course,"{'Negative': 0.008879192, 'Neutral': 0.44332847, 'Positive': 0.5477923}"
Roma,only this comes to mind now,"{'Negative': 0.23374234, 'Neutral': 0.68745905, 'Positive': 0.07879861}"
Roma,today too,"{'Negative': 0.063384615, 'Neutral': 0.8122234, 'Positive': 0.12439194}"
Roma,furio camillo wild stop in gogo,"{'Negative': 0.062711135, 'Neutral': 0.84777147, 'Positive': 0.08951736}"
Roma,then with the platform at person height we finish the slaughter of the .,"{'Negative': 0.57693857, 'Neutral': 0.4112864, 'Positive': 0.011775048}"
Roma,and risk their lives on the invisible platform.,"{'Negative': 0.71780133, 'Neutral': 0.27364355, 'Positive': 0.008555122}"
Roma,simply afraid of the judgment of unique thought.,"{'Negative': 0.46958038, 'Neutral': 0.50970864, 'Positive': 0.020710966}"
Roma,quasi,"{'Negative': 0.23860407, 'Neutral': 0.5353307, 'Positive': 0.22606522}"
Roma,they did their job very well. point of view,"{'Negative': 0.004783637, 'Neutral': 0.053423584, 'Positive': 0.94179285}"
Roma,"this is how hundreds of people cross the ipzs height wage. on one side car and poles, on the other poles weeds tree.municipal not received.","{'Negative': 0.6614654, 'Neutral': 0.3164626, 'Positive': 0.022072017}"
Roma,generally there are two cars and policemen who control both the center and the sides of the fountain!!! what happened to them???,"{'Negative': 0.39977014, 'Neutral': 0.5663008, 'Positive': 0.033929072}"
Roma,yes,"{'Negative': 0.13857579, 'Neutral': 0.44127697, 'Positive': 0.42014718}"
Roma,beware white van kidnaps ! retweeted everywhere,"{'Negative': 0.5187525, 'Neutral': 0.4361969, 'Positive': 0.04505056}"
Roma,"crazy, square are you portuguese??","{'Negative': 0.2305314, 'Neutral': 0.6846978, 'Positive': 0.08477088}"
Roma,i didn't vote for either the s or the pd,"{'Negative': 0.66552025, 'Neutral': 0.3208596, 'Positive': 0.013620149}"
Roma,possible parking (because not sanctioned),"{'Negative': 0.46819627, 'Neutral': 0.5001617, 'Positive': 0.031641982}"
Roma,thank you always.,"{'Negative': 0.006374268, 'Neutral': 0.08717823, 'Positive': 0.9064475}"
Roma,and how? if every time we go to the polls we vote for the wrong mayor!,"{'Negative': 0.8650137, 'Neutral': 0.12304119, 'Positive': 0.011945091}"
Roma,"i've been wondering for hours since as soon as a common mortal approaches the fountain, deafening whistles can be heard up to the wafer.","{'Negative': 0.22840749, 'Neutral': 0.6765432, 'Positive': 0.09504934}"
Roma,indeed. let's try to reverse the trend!,"{'Negative': 0.04052148, 'Neutral': 0.6572257, 'Positive': 0.30225274}"
Roma,because rome now belongs to tourists and to those who live on tourism. us residents only inconvenience.,"{'Negative': 0.15227346, 'Neutral': 0.5876762, 'Positive': 0.2600503}"
Roma,but why always bring up tourists? a fixationand we who live there ... who are we? we come first.,"{'Negative': 0.48711723, 'Neutral': 0.47497687, 'Positive': 0.037905917}"
Roma,no conspiracies: the police were busy with the usual chatter about vacation shifts,"{'Negative': 0.22383468, 'Neutral': 0.67552894, 'Positive': 0.10063643}"
Roma,if you have a name and surname you can talk to me otherwise you're a troll and i'll block you,"{'Negative': 0.80689347, 'Neutral': 0.18327905, 'Positive': 0.009827499}"
Roma,"""democratic anarchist"" hahahahahaahaa","{'Negative': 0.13782232, 'Neutral': 0.6331152, 'Positive': 0.22906253}"
Roma,uhuuuu what a serious thing that happened,"{'Negative': 0.6612954, 'Neutral': 0.30245718, 'Positive': 0.03624748}"
Roma,it almost seems that they have been ordered not to act...,"{'Negative': 0.4992343, 'Neutral': 0.47933507, 'Positive': 0.021430679}"
