user,senti_text_processed,sentimenal_res
Bern,"the basel government councilor stephanie eymann. there was no damage to property in bern. the cantonal police has not even published a media release.it seems to me that it's more about a feeling of ""evil"" demos than about actual events.","{'Negative': 0.5583556, 'Neutral': 0.39663815, 'Positive': 0.04500621}"
Bern,the basel police need new management and further training for the cantonal police in bern.,"{'Negative': 0.1357073, 'Neutral': 0.8103273, 'Positive': 0.053965356}"
Bern,"the city of nidau, together with the cantonal police in bern, is making road users aware of the rules of conduct in the meeting zone at the aalmatten kindergarten. zone","{'Negative': 0.041332975, 'Neutral': 0.8798826, 'Positive': 0.078784354}"
Bern,"cantonal police bern: on saturday afternoon a car left the road in ins, slid over a slope and overturned onto the railway tracks. the driver was able to free himself from the car before it was hit by a na","{'Negative': 0.38619274, 'Neutral': 0.5705347, 'Positive': 0.0432726}"
Bern,the police of bern checked people on tuesday evening in bern- as part of an action to illegal . one person was arrested and several thousand francs in cash were seized.,"{'Negative': 0.5103775, 'Neutral': 0.47313794, 'Positive': 0.01648452}"
Bern,"the canton police caught two suspected fraudsters. a -year-old and a -year-old man, posing as bank employees, tried to convince an elderly woman that she had been the victim of fraud.","{'Negative': 0.75882065, 'Neutral': 0.23146798, 'Positive': 0.00971137}"
Bern,"on wednesday, an -bike handlebar fell near in . he was badly injured. according to the police , the report was received around p.m.","{'Negative': 0.59240824, 'Neutral': 0.39008003, 'Positive': 0.017511679}"
Bern,"bern canton police: after three climbers could not be reached since friday, a comprehensive search operation was initiated on saturday. on sunday morning the three missing persons were found below the jegigl","{'Negative': 0.44078353, 'Neutral': 0.5367352, 'Positive': 0.022481384}"
Bern,"on saturday, the cantonal police in bern started a search for three climbers from the netherlands. they were found dead on sunday.","{'Negative': 0.6079119, 'Neutral': 0.37695083, 'Positive': 0.01513724}"
Bern,"canton police bern: on wednesday morning in bern on the a1 west autobahn in the direction of lausanne, a traffic accident involving three vehicles occurred. two drivers were injured. they were thrown into the spit","{'Negative': 0.77199966, 'Neutral': 0.21670705, 'Positive': 0.011293205}"
Bern,"a police officer hit a man in the head in bern. the procedure was legitimate, the canton police now find.","{'Negative': 0.46160743, 'Neutral': 0.50839585, 'Positive': 0.029996756}"
Bern,"a police officer hit a man in the head in bern. the procedure was legitimate, the canton police now find.","{'Negative': 0.46160743, 'Neutral': 0.50839585, 'Positive': 0.029996756}"
Bern,the cantonal police in bern also relies on electromobility for emergency vehicles - even if we don't currently have any teslas in our fleet,"{'Negative': 0.08425481, 'Neutral': 0.789259, 'Positive': 0.12648614}"
Bern,"canton police bern: on easter monday, the football match between bsc young boys and grasshopper club zurich will take place in bern. the bern cantonal police advise match visitors early on with an o","{'Negative': 0.024935916, 'Neutral': 0.9315035, 'Positive': 0.043560665}"
Bern,the in uettligen on march th could be traced back to human fault. this was announced by the cantonal police in . she is looking for .,"{'Negative': 0.3547418, 'Neutral': 0.62397546, 'Positive': 0.021282714}"
Bern,bern canton police: two cars collided in bargen on tuesday afternoon. a car caught fire. two people had to be taken to the hospital with minor injuries. investigations to clarify the course of the accident wu,"{'Negative': 0.65210485, 'Neutral': 0.32993478, 'Positive': 0.0179604}"
Bern,"a was hit by a in on tuesday morning. she succumbed to her severe injuries on the spot, according to the cantonal police in bern. the is clarified.","{'Negative': 0.51915044, 'Neutral': 0.45847368, 'Positive': 0.022375867}"
